unique_id,gender,hold racket handed,play years_0,play years_1,play years_2,level_2,level_3,level_4,level_5
2999,0.5,0.97851852,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3000,0.5,0.15407407,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3001,0.5,0.99444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3002,0.5,0.98962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3003,0.5,0.98777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3004,0.5,0.99814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3005,0.5,0.99888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3006,0.5,0.97777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3007,0.5,0.98,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3008,0.5,0.97925926,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3009,0.5,0.99555556,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3010,0.5,0.05148148,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3011,0.5,0.99962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3012,0.5,0.98518519,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3013,0.5,0.99814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3014,0.5,0.8437037,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3015,0.5,0.99259259,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3016,0.5,0.99111111,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3017,0.5,0.90296296,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3018,0.5,0.99481481,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3019,0.5,0.9962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3020,0.5,0.84814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3021,0.5,0.99962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3022,0.5,0.99703704,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3023,0.5,0.9862963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3024,0.5,0.97703704,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3025,0.5,0.05111111,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3026,0.5,0.95407407,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3027,0.5,0.9962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3028,0.5,0.88333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3029,0.5,0.91333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3030,0.5,0.68703704,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3031,0.5,0.99222222,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3032,0.5,0.99962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3033,0.5,0.98925926,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3034,0.5,0.99888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3035,0.5,0.44592593,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3036,0.5,0.99111111,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3037,0.5,0.88296296,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3038,0.5,0.9962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3039,0.5,0.08592593,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3040,0.5,0.82851852,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3041,0.5,0.9662963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3042,0.5,0.90592593,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3043,0.5,0.92666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3044,0.5,0.99481481,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3045,0.5,0.97592593,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3046,0.5,0.94185185,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3047,0.5,0.99592593,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3048,0.5,0.99518519,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3049,0.5,0.9162963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3050,0.5,0.95703704,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3051,0.5,0.97185185,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3052,0.5,0.06814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3053,0.5,0.98777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3054,0.5,0.94518519,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3055,0.5,0.9937037,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3056,0.5,0.9862963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3057,0.5,0.99481481,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3058,0.5,0.99222222,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3059,0.5,0.99111111,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3060,0.5,0.93666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3061,0.5,0.93333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3062,0.5,0.99518519,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3063,0.5,0.91592593,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3064,0.5,0.99740741,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3065,0.5,0.46740741,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3066,0.5,0.99666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3067,0.5,0.99407407,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3068,0.5,0.95074074,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3069,0.5,0.98962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3070,0.5,0.25925926,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3071,0.5,0.10777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3072,0.5,0.99592593,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3073,0.5,0.9637037,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3074,0.5,0.07259259,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3075,0.5,0.99962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3076,0.5,0.99444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3077,0.5,0.99703704,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3078,0.5,0.96074074,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3079,0.5,0.99851852,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3080,0.5,0.87481481,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3081,0.5,0.94148148,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3082,0.5,0.99296296,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3083,0.5,0.97814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3084,0.5,0.93148148,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3085,0.5,0.99407407,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3086,0.5,0.99740741,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3087,0.5,0.05185185,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3088,0.5,0.99740741,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3089,0.5,0.27444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3090,0.5,0.98555556,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3091,0.5,0.9962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3092,0.5,0.94962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3093,0.5,0.98888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3094,0.5,0.99518519,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3095,0.5,0.96888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3096,0.5,0.98888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3097,0.5,0.99851852,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3098,0.5,0.05703704,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3099,0.5,0.98666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3100,0.5,0.94481481,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3101,0.5,0.80703704,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3102,0.5,0.9962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3103,0.5,0.98333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3104,0.5,0.96555556,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3105,0.5,0.9962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3106,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3108,0.5,0.97111111,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3109,0.5,0.21185185,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3110,0.5,0.94962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3111,0.5,0.88259259,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3112,0.5,0.99148148,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3113,0.5,0.99592593,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3114,0.5,0.98592593,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3115,0.5,0.99518519,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3116,0.5,0.98703704,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3117,0.5,0.09259259,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3118,0.5,0.99851852,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3119,0.5,0.99592593,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3120,0.5,0.97814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3121,0.5,0.99777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3122,0.5,0.93518519,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3123,0.5,0.9962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3124,0.5,0.99518519,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3125,0.5,0.99777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3126,0.5,0.98888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3127,0.5,0.98851852,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3128,0.5,0.99,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3129,0.5,0.92592593,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3130,0.5,0.94851852,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3131,0.5,0.99962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3132,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3133,0.5,0.84222222,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3134,0.5,0.99185185,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3135,0.5,0.99814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3136,0.5,0.99222222,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3137,0.5,0.96444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3138,0.5,0.94296296,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3139,0.5,0.97444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3140,0.5,0.99333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3141,0.5,0.98518519,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3142,0.5,0.81333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3143,0.5,0.99037037,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3144,0.5,0.08518519,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3145,0.5,0.99518519,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3146,0.5,0.99888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3147,0.5,0.99444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3148,0.5,0.99259259,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3149,0.5,0.98333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3150,0.5,0.99074074,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3151,0.5,0.9962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3152,0.5,0.06740741,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3153,0.5,0.97444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3154,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3155,0.5,0.9837037,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3156,0.5,0.99666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3157,0.5,0.98185185,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3158,0.5,0.99814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3159,0.5,0.86333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3160,0.5,0.84777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3161,0.5,0.98851852,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3162,0.5,0.97740741,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3163,0.5,0.98518519,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3164,0.5,0.93666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3165,0.5,0.98962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3166,0.5,0.94296296,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3167,0.5,0.99777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3168,0.5,0.99740741,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3169,0.5,0.97148148,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3170,0.5,0.08185185,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3171,0.5,0.05666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3172,0.5,0.99259259,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3173,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3174,0.5,0.99777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3175,0.5,0.09962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3176,0.5,0.99703704,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3177,0.5,0.99555556,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3178,0.5,0.99888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3179,0.5,0.9862963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3180,0.5,0.99740741,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3181,0.5,0.9962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3182,0.5,0.99925926,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3183,0.5,0.92814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3184,0.5,0.99740741,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3185,0.5,0.89407407,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3186,0.5,0.89777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3187,0.5,0.92703704,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3188,0.5,0.99481481,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3189,0.5,0.99777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3190,0.5,0.99666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3191,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3192,0.5,0.99925926,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3193,0.5,0.79592593,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3194,0.5,0.94518519,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3195,0.5,0.99851852,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3196,0.5,0.86666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3197,0.5,0.97185185,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3198,0.5,0.99259259,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3199,0.5,0.99481481,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3200,0.5,0.99259259,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3201,0.5,0.9862963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3202,0.5,0.98296296,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3203,0.5,0.97,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3204,0.5,0.99851852,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3205,0.5,0.89259259,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3206,0.5,0.99703704,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3207,0.5,0.99259259,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3208,0.5,0.98962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3209,0.5,0.99666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3210,0.5,0.99888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3211,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3212,0.5,0.86703704,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3213,0.5,0.99592593,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3214,0.5,0.98703704,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3215,0.5,0.86407407,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3216,0.5,0.99777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3217,0.5,0.98962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3218,0.5,0.99814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3219,0.5,0.99592593,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3220,0.5,0.99481481,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3221,0.5,0.99407407,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3222,0.5,0.05111111,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3223,0.5,0.99888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3224,0.5,0.99888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3225,0.5,0.99962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3226,0.5,0.87296296,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3227,0.5,0.99481481,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3228,0.5,0.9962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3229,0.5,0.9362963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3230,0.5,0.29592593,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3231,0.5,0.99518519,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3232,0.5,0.97407407,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3233,0.5,0.98777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3234,0.5,0.99148148,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3235,0.5,0.90148148,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3236,0.5,0.99740741,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3237,0.5,0.05851852,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3238,0.5,0.03555556,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3239,0.5,0.98555556,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3240,0.5,0.98185185,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3241,0.5,0.99740741,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3242,0.5,0.99111111,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3243,0.5,0.99962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3244,0.5,0.98888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3245,0.5,0.97740741,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3246,0.5,0.98185185,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3247,0.5,0.98962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3248,0.5,0.18703704,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3249,0.5,0.99555556,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3250,0.5,0.99777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3251,0.5,0.99925926,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3252,0.5,0.85703704,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3253,0.5,0.9362963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3254,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3255,0.5,0.99185185,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3256,0.5,0.03222222,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3257,0.5,0.99962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3258,0.5,0.10703704,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3259,0.5,0.94777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3260,0.5,0.94074074,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3261,0.5,0.99222222,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3262,0.5,0.99444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3263,0.5,0.99148148,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3264,0.5,0.18222222,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3265,0.5,0.28888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3266,0.5,0.98037037,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3267,0.5,0.99888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3268,0.5,0.96148148,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3269,0.5,0.99888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3270,0.5,0.99851852,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3271,0.5,0.97481481,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3272,0.5,0.15222222,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3273,0.5,0.92111111,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3274,0.5,0.98666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3275,0.5,0.96777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3276,0.5,0.99962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3278,0.5,0.93222222,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3279,0.5,0.10777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3280,0.5,0.99777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3281,0.5,0.99481481,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3282,0.5,0.83666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3283,0.5,0.97185185,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3284,0.5,0.9337037,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3285,0.5,0.95814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3286,0.5,0.98518519,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3287,0.5,0.99481481,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3288,0.5,0.75777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3289,0.5,0.98592593,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3290,0.5,0.81925926,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3291,0.5,0.09259259,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3292,0.5,0.98962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3293,0.5,0.94407407,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3294,0.5,0.99925926,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3295,0.5,0.99592593,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3296,0.5,0.99888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3297,0.5,0.98037037,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3298,0.5,0.08111111,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3299,0.5,0.97111111,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3300,0.5,0.98148148,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3301,0.5,0.97259259,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3302,0.5,0.79777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3303,0.5,0.99814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3304,0.5,0.99888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3305,0.5,0.9762963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3306,0.5,0.98740741,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3307,0.5,0.98518519,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3308,0.5,0.99962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3309,0.5,0.99814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3310,0.5,0.05407407,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3311,0.5,0.99962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3312,0.5,0.88296296,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3313,0.5,0.99925926,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3314,0.5,0.98259259,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3315,0.5,0.98148148,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3316,0.5,0.98407407,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3317,0.5,0.98444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3318,0.5,0.97148148,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3319,0.5,0.99666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3320,0.5,0.99814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3321,0.5,0.99851852,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3322,0.5,0.86851852,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3323,0.5,0.9937037,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3324,0.5,0.10444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3325,0.5,0.80814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3326,0.5,0.92666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3327,0.5,0.99592593,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3328,0.5,0.08444444,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3329,0.5,0.37222222,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3330,0.5,0.99185185,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3331,0.5,0.98666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3332,0.5,0.99777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3333,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3334,0.5,0.97703704,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3335,0.5,0.9937037,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3336,0.5,0.97888889,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3337,0.5,0.20148148,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3338,0.5,0.92814815,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3339,0.5,0.97962963,0.5,0.5,0.5,0.5,0.5,0.5,0.5
3340,0.5,0.03851852,0.5,0.5,0.5,0.5,0.5,0.5,0.5
